13.00,114.82,116.52,117.00,114.00,114.00,112.66,114.00,114.00,112.26,111.00,111.00,112.66,112.50,112.50,112.05,111.00,111.00,112.26,111.00,111.00,112.26,112.50,112.50,112.47,111.00,111.00,112.47,111.00,111.00,112.66,111.00,112.50,112.66
13.00,115.42,122.13,118.50,114.00,114.00,112.90,114.00,114.00,112.47,112.50,114.00,112.47,114.00,114.00,112.05,112.50,112.50,112.90,112.50,112.50,112.47,114.00,114.00,112.26,112.50,112.50,112.26,112.50,112.50,112.47,114.00,114.00,112.47
13.00,115.75,122.49,117.00,114.00,114.00,113.33,114.00,114.00,113.33,114.00,114.00,112.47,114.00,114.00,112.90,114.00,114.00,112.05,114.00,114.00,112.05,114.00,114.00,111.86,114.00,114.00,111.86,114.00,114.00,112.05,114.00,114.00,112.05
13.00,115.96,122.45,117.00,114.00,114.00,112.90,114.00,114.00,112.47,114.00,114.00,112.90,114.00,114.00,112.47,114.00,114.00,112.47,114.00,114.00,112.05,114.00,114.00,112.26,114.00,114.00,112.26,114.00,114.00,112.47,114.00,114.00,112.47
13.00,116.13,121.70,115.50,112.50,112.50,112.66,112.50,112.50,112.66,114.00,114.00,111.86,114.00,114.00,111.86,114.00,114.00,112.26,114.00,114.00,112.26,112.50,112.50,112.47,112.50,112.50,112.90,114.00,114.00,111.86,114.00,114.00,111.86
13.00,116.07,121.55,114.00,111.00,111.00,112.26,111.00,111.00,112.26,112.50,112.50,111.86,112.50,112.50,111.86,112.50,112.50,111.86,112.50,112.50,111.86,112.50,112.50,112.05,112.50,112.50,112.05,112.50,112.50,111.86,112.50,112.50,111.86
13.00,115.93,114.68,114.00,111.00,111.00,111.46,111.00,111.00,111.46,111.00,111.00,111.20,111.00,111.00,110.79,111.00,111.00,110.79,111.00,111.00,110.79,111.00,111.00,111.20,111.00,111.00,111.20,111.00,111.00,110.79,111.00,111.00,110.79
13.00,115.76,113.74,112.50,111.00,111.00,110.37,111.00,111.00,110.37,109.50,109.50,111.20,109.50,109.50,111.20,109.50,109.50,109.96,109.50,109.50,110.37,109.50,109.50,109.96,109.50,109.50,110.37,109.50,109.50,110.79,109.50,109.50,110.79
13.00,115.42,114.54,114.00,109.50,109.50,110.37,109.50,109.50,109.96,109.50,109.50,110.79,109.50,109.50,110.79,108.00,108.00,110.37,108.00,108.00,110.37,109.50,109.50,110.67,109.50,109.50,111.06,109.50,109.50,110.79,109.50,109.50,110.79
13.00,114.98,113.47,114.00,109.50,109.50,102.73,109.50,109.50,102.73,109.50,109.50,111.62,109.50,109.50,111.62,109.50,109.50,111.62,108.00,108.00,111.20,109.50,109.50,111.62,109.50,109.50,111.06,109.50,109.50,111.62,109.50,109.50,111.62
13.00,114.53,112.92,114.00,109.50,109.50,101.56,109.50,109.50,101.56,109.50,109.50,111.62,109.50,109.50,111.20,109.50,109.50,111.20,109.50,109.50,111.62,109.50,109.50,105.27,109.50,109.50,111.86,109.50,109.50,111.62,109.50,109.50,111.62
13.00,114.06,112.01,114.00,108.00,108.00,98.12,108.00,108.00,98.12,112.50,112.50,110.79,112.50,112.50,110.79,111.00,111.00,110.37,111.00,111.00,110.37,109.50,109.50,104.27,111.00,111.00,110.79,112.50,112.50,110.79,112.50,112.50,110.79
13.00,113.67,111.59,111.00,108.00,108.00,98.37,108.00,108.00,98.37,114.00,114.00,111.06,114.00,114.00,110.67,114.00,114.00,111.06,114.00,114.00,111.06,112.50,112.50,104.27,112.50,112.50,110.79,114.00,114.00,110.67,114.00,114.00,110.67
13.00,113.59,111.59,97.50,56.68,56.68,96.67,71.75,71.75,96.31,113.36,113.36,109.51,113.61,113.61,109.56,100.60,100.60,109.51,113.61,113.61,109.56,111.94,111.94,102.71,113.61,113.61,108.35,113.36,113.36,109.51,113.36,113.36,109.51
